time,massFlow,test,unit
"24900,10785","0,2623662181",2019_12_16,A4
"24960,10754","0,2620167464",2019_12_16,A4
"25020,10737","0,2617560409",2019_12_16,A4
"25080,10751","0,2623567021",2019_12_16,A4
"25140,10736","0,2608982134",2019_12_16,A4
"25200,10751","0,2612642296",2019_12_16,A4
"25260,1081","0,2616057545",2019_12_16,A4
"25320,1075","0,2626444197",2019_12_16,A4
"25380,10814","0,2632085194",2019_12_16,A4
"25440,10777","0,2635577406",2019_12_16,A4
"25500,10803","0,2628004992",2019_12_16,A4
"25560,10788","0,2624576887",2019_12_16,A4
"25620,10754","0,2634009433",2019_12_16,A4
"25680,10743","0,2626964407",2019_12_16,A4
"25740,10888","0,2622588206",2019_12_16,A4
"25800,10908","0,2623401242",2019_12_16,A4
"25860,10919","0,2635479742",2019_12_16,A4
"25920,10915","0,2633062673",2019_12_16,A4
"25980,10974","0,2630232575",2019_12_16,A4
"26040,10937","0,2622324095",2019_12_16,A4
"26100,11025","0,2638318855",2019_12_16,A4
"26160,10998","0,2624577722",2019_12_16,A4
"26220,10929","0,2633117098",2019_12_16,A4
"26280,10982","0,263354582",2019_12_16,A4
"26340,10992","0,2632863337",2019_12_16,A4
"26400,11066","0,2641469993",2019_12_16,A4
"26460,11171","0,2638379958",2019_12_16,A4
"26520,11167","0,265081773",2019_12_16,A4
"26580,11172","0,2639835909",2019_12_16,A4
"26640,11161","0,2639021371",2019_12_16,A4
"26700,11153","0,2624563698",2019_12_16,A4
"26760,11129","0,2624935825",2019_12_16,A4
"26820,11323","0,2611702714",2019_12_16,A4
"26880,11389","0,2629330223",2019_12_16,A4
"26940,11396","0,2623219435",2019_12_16,A4
"27000,11396","0,2617124007",2019_12_16,A4
"27060,11364","0,2589214022",2019_12_16,A4
"27120,11385","0,2624944172",2019_12_16,A4
"27180,11471","0,2615940682",2019_12_16,A4
"27240,11498","0,2607878109",2019_12_16,A4
"27300,11499","0,2612364495",2019_12_16,A4
"27360,11531","0,2614217281",2019_12_16,A4
"27420,11611","0,2632097381",2019_12_16,A4
"27480,11688","0,2633242643",2019_12_16,A4
"27540,11619","0,2634452847",2019_12_16,A4
"27600,11759","0,2617721847",2019_12_16,A4
"27660,11841","0,2609267114",2019_12_16,A4
"27720,11845","0,2618905506",2019_12_16,A4
"27780,11913","0,2624584233",2019_12_16,A4
"27840,11899","0,2623384881",2019_12_16,A4
"27900,11838","0,262409708",2019_12_16,A4
"27960,11874","0,262344014",2019_12_16,A4
"28020,11904","0,2599130883",2019_12_16,A4
"28080,11884","0,2587537867",2019_12_16,A4
"28140,11844","0,2590450937",2019_12_16,A4
"28200,11942","0,2597761745",2019_12_16,A4
"28260,11949","0,2603830795",2019_12_16,A4
"28320,12013","0,2607973937",2019_12_16,A4
"28380,11948","0,2628040051",2019_12_16,A4
"28440,11967","0,2631485017",2019_12_16,A4
"28500,11978","0,2628722533",2019_12_16,A4
"28560,11953","0,2612897559",2019_12_16,A4
"28620,11988","0,2637767594",2019_12_16,A4
"28680,12022","0,2635310123",2019_12_16,A4
"28740,12039","0,263089252",2019_12_16,A4
"28800,12158","0,2618127196",2019_12_16,A4
"28860,1221","0,2624494916",2019_12_16,A4
"28920,122","0,2627542046",2019_12_16,A4
"28980,12159","0,262035912",2019_12_16,A4
"29040,12187","0,2614752348",2019_12_16,A4
"29100,12119","0,2615983921",2019_12_16,A4
"29160,12178","0,2614052503",2019_12_16,A4
"29220,12304","0,2615392426",2019_12_16,A4
"29280,1232","0,262146999",2019_12_16,A4
"29340,12251","0,2625028648",2019_12_16,A4
"29400,12377","0,2631895541",2019_12_16,A4
"29460,1234","0,2626086429",2019_12_16,A4
"29520,12485","0,2617887292",2019_12_16,A4
"29580,1247","0,2628407002",2019_12_16,A4
"29640,12536","0,264023625",2019_12_16,A4
"29700,12462","0,2646724005",2019_12_16,A4
"29760,12433","0,2648790316",2019_12_16,A4
"29820,12616","0,2629735238",2019_12_16,A4
"29880,12532","0,2631808395",2019_12_16,A4
"29940,1258","0,2630291508",2019_12_16,A4
"30000,12566","0,2633042973",2019_12_16,A4
"30060,12562","0,2600606033",2019_12_16,A4
"30120,12544","0,2643716942",2019_12_16,A4
"30180,12596","0,262628927",2019_12_16,A4
"30240,12565","0,2625290088",2019_12_16,A4
"30300,12613","0,2617496802",2019_12_16,A4
"30360,12717","0,2624612948",2019_12_16,A4
"30420,12723","0,2636765073",2019_12_16,A4
"30480,12653","0,2621018898",2019_12_16,A4
"30540,12654","0,2630034575",2019_12_16,A4
"30600,12649","0,2646241526",2019_12_16,A4
"30660,1271","0,2637764088",2019_12_16,A4
"30720,12704","0,263948632",2019_12_16,A4
"30780,12691","0,2630399857",2019_12_16,A4
"30840,12678","0,2635330157",2019_12_16,A4
"30900,12649","0,2626655887",2019_12_16,A4
"30960,12724","0,2633392729",2019_12_16,A4
"31020,12678","0,2633535302",2019_12_16,A4
"31080,12651","0,2633798746",2019_12_16,A4
"31140,12681","0,2639524718",2019_12_16,A4
"31200,12798","0,2641678845",2019_12_16,A4
"31260,12833","0,2629125879",2019_12_16,A4
"31320,12938","0,2627329355",2019_12_16,A4
"31380,13099","0,262439024",2019_12_16,A4
"31440,13032","0,2627680946",2019_12_16,A4
"31500,13093","0,2640823738",2019_12_16,A4
"31560,1304","0,2644122458",2019_12_16,A4
"31620,13115","0,2595593094",2019_12_16,A4
"31680,13122","0,2572669169",2019_12_16,A4
"31740,13092","0,2606951716",2019_12_16,A4
"31800,13056","0,2600256445",2019_12_16,A4
"31860,13113","0,2600500355",2019_12_16,A4
"31920,13117","0,2608434379",2019_12_16,A4
"31980,13066","0,2618849412",2019_12_16,A4
"32040,13168","0,2610965807",2019_12_16,A4
"32100,13318","0,26084469",2019_12_16,A4
"32160,13243","0,2605916974",2019_12_16,A4
"32220,13411","0,2604604765",2019_12_16,A4
"32280,13385","0,2595746853",2019_12_16,A4
"32340,13461","0,2608351239",2019_12_16,A4
"32400,13486","0,2598961264",2019_12_16,A4
"32460,13441","0,2600450438",2019_12_16,A4
"32520,13431","0,2618651579",2019_12_16,A4
"32580,13517","0,2625232324",2019_12_16,A4
"32640,13455","0,261224446",2019_12_16,A4
"32700,13481","0,2634410943",2019_12_16,A4
"32760,13557","0,2623890065",2019_12_16,A4
"32820,13557","0,261362495",2019_12_16,A4
"32880,13699","0,2621679844",2019_12_16,A4
"32940,13716","0,2625511461",2019_12_16,A4
"33000,13716","0,2623328619",2019_12_16,A4
"33060,13645","0,2634032305",2019_12_16,A4
"33120,13628","0,2619572964",2019_12_16,A4
"33180,1368","0,261806242",2019_12_16,A4
"33240,13699","0,2617476768",2019_12_16,A4
"33300,13679","0,2614344328",2019_12_16,A4
"33360,1366","0,2622081854",2019_12_16,A4
"33420,13623","0,2623275029",2019_12_16,A4
"33480,13664","0,2624261189",2019_12_16,A4
"33540,13667","0,2623343311",2019_12_16,A4
"33600,13714","0,2623832468",2019_12_16,A4
"33660,13664","0,2618617689",2019_12_16,A4
"33720,13712","0,2610248599",2019_12_16,A4
"33780,13804","0,2637925359",2019_12_16,A4
"33840,13869","0,2616834186",2019_12_16,A4
"33900,13942","0,2607219333",2019_12_16,A4
"33960,1401","0,2605302439",2019_12_16,A4
"34020,14024","0,2620159618",2019_12_16,A4
"34080,14091","0,2612942802",2019_12_16,A4
"34140,1412","0,2610939429",2019_12_16,A4
"34200,14181","0,260706524",2019_12_16,A4
"34260,14315","0,2604292406",2019_12_16,A4
"34320,14238","0,2603747322",2019_12_16,A4
"34380,14317","0,2597049212",2019_12_16,A4
"34440,14286","0,2609577971",2019_12_16,A4
"34500,14298","0,2619083306",2019_12_16,A4
"34560,14339","0,2619150085",2019_12_16,A4
"34620,14444","0,2617705319",2019_12_16,A4
"34680,14483","0,2605764551",2019_12_16,A4
"34740,14468","0,2625452194",2019_12_16,A4
"34800,14499","0,2614245161",2019_12_16,A4
"34860,14491","0,2627269754",2019_12_16,A4
"34920,14503","0,2626912152",2019_12_16,A4
"34980,14485","0,2624420624",2019_12_16,A4
"35040,14582","0,2624702766",2019_12_16,A4
"35100,14602","0,2629928897",2019_12_16,A4
"35160,14613","0,2624957194",2019_12_16,A4
"35220,1462","0,2612172171",2019_12_16,A4
"35280,14859","0,261055378",2019_12_16,A4
"35340,14767","0,2618907009",2019_12_16,A4
"35400,14855","0,2621617739",2019_12_16,A4
"35460,14897","0,2618896324",2019_12_16,A4
"35520,14844","0,2591453959",2019_12_16,A4
"35580,14908","0,2574404424",2019_12_16,A4
"35640,15019","0,2614239151",2019_12_16,A4
"35700,15083","0,262491479",2019_12_16,A4
"35760,15143","0,2612120751",2019_12_16,A4
"35820,152","0,2615099099",2019_12_16,A4
"35880,1513","0,2629369956",2019_12_16,A4
"35940,15145","0,2625106445",2019_12_16,A4
"36000,15239","0,2619915373",2019_12_16,A4
"36060,15185","0,2627465751",2019_12_16,A4
"36120,15162","0,2593904919",2019_12_16,A4
"36180,15189","0,2610377483",2019_12_16,A4
"36240,15302","0,2619110351",2019_12_16,A4
"36300,15351","0,2616166729",2019_12_16,A4
"36360,15411","0,2619698842",2019_12_16,A4
"36420,1542","0,2619578973",2019_12_16,A4
"36480,15438","0,2613984723",2019_12_16,A4
"36540,15512","0,2611547787",2019_12_16,A4
"36600,15462","0,2636966411",2019_12_16,A4
"36660,15615","0,2629770965",2019_12_16,A4
"36720,15688","0,2631703886",2019_12_16,A4
"36780,15642","0,2637018833",2019_12_16,A4
"36840,15641","0,263612583",2019_12_16,A4
"36900,15624","0,2654872055",2019_12_16,A4
"36960,15662","0,2630368804",2019_12_16,A4
"37020,15653","0,2642290374",2019_12_16,A4
"37080,15648","0,2637864256",2019_12_16,A4
"37140,15745","0,2645615138",2019_12_16,A4
"37200,1581","0,2637764422",2019_12_16,A4
"37260,15917","0,263199137",2019_12_16,A4
"37320,15906","0,2632593717",2019_12_16,A4
"37380,15827","0,2640723904",2019_12_16,A4
"37440,15976","0,264466604",2019_12_16,A4
"37500,16067","0,2640398857",2019_12_16,A4
"37560,16079","0,2637088951",2019_12_16,A4
"37620,16031","0,2639376802",2019_12_16,A4
"37680,16107","0,2631751799",2019_12_16,A4
"37740,16092","0,2627470926",2019_12_16,A4
"37800,16092","0,2637901986",2019_12_16,A4
"37860,16103","0,2640086831",2019_12_16,A4
"37920,16099","0,2634448339",2019_12_16,A4
"37980,16055","0,2639845592",2019_12_16,A4
"38040,16034","0,2645072391",2019_12_16,A4
"38100,16053","0,2621802049",2019_12_16,A4
"38160,16179","0,2628706506",2019_12_16,A4
"38220,16195","0,2627275263",2019_12_16,A4
"38280,16193","0,2629637073",2019_12_16,A4
"38340,16155","0,2627378771",2019_12_16,A4
"38400,16299","0,2630727575",2019_12_16,A4
"38460,16379","0,2615190419",2019_12_16,A4
"38520,16361","0,2588871445",2019_12_16,A4
"38580,1644","0,2585454192",2019_12_16,A4
"38640,16336","0,2604933986",2019_12_16,A4
"38700,16354","0,2617936709",2019_12_16,A4
"38760,1634","0,2631077832",2019_12_16,A4
"38820,16376","0,261875709",2019_12_16,A4
"38880,16378","0,2635023808",2019_12_16,A4
"38940,16391","0,2638357587",2019_12_16,A4
"39000,16451","0,2643811936",2019_12_16,A4
"39060,16424","0,2623288886",2019_12_16,A4
"39120,16449","0,2633283211",2019_12_16,A4
"39180,16614","0,2619276297",2019_12_16,A4
"39240,16541","0,2629807025",2019_12_16,A4
"39300,16706","0,2611668323",2019_12_16,A4
"39360,16699","0,2623518439",2019_12_16,A4
"39420,16646","0,2625577739",2019_12_16,A4
"39480,16635","0,2630502196",2019_12_16,A4
"39540,16663","0,2623024608",2019_12_16,A4
"39600,1668","0,2628407169",2019_12_16,A4
"39660,16695","0,2631441778",2019_12_16,A4
"39720,16706","0,2619230387",2019_12_16,A4
"39780,16683","0,2627728526",2019_12_16,A4
"39840,16668","0,2626810147",2019_12_16,A4
"39900,16687","0,2627629359",2019_12_16,A4
"39960,16692","0,2629192658",2019_12_16,A4
"40020,16715","0,2629978815",2019_12_16,A4
"40080,16681","0,2632200054",2019_12_16,A4
"40140,16715","0,2625826324",2019_12_16,A4
"40200,16707","0,2636117148",2019_12_16,A4
"40260,16819","0,2634806609",2019_12_16,A4
"40320,16759","0,2618383795",2019_12_16,A4
"40380,16745","0,26272377",2019_12_16,A4
"40440,16733","0,2616049866",2019_12_16,A4
"40500,1677","0,2619141905",2019_12_16,A4
"40560,16729","0,2625124309",2019_12_16,A4
"40620,16816","0,26265644",2019_12_16,A4
"40680,16756","0,262119653",2019_12_16,A4
"40740,16782","0,2620452945",2019_12_16,A4
"40800,16905","0,2625980083",2019_12_16,A4
"40860,16823","0,2626600628",2019_12_16,A4
"40920,16923","0,2633850833",2019_12_16,A4
"40980,16885","0,2608715686",2019_12_16,A4
"41040,1691","0,2638513015",2019_12_16,A4
"41100,16855","0,2634499425",2019_12_16,A4
"41160,16853","0,2640468641",2019_12_16,A4
"41220,16911","0,2625158199",2019_12_16,A4
"41280,169","0,2613509255",2019_12_16,A4
"41340,16884","0,260485335",2019_12_16,A4
"41400,16966","0,2607630192",2019_12_16,A4
"41460,16947","0,2610178815",2019_12_16,A4
"41520,16991","0,2610219551",2019_12_16,A4
"41580,1693","0,2611699041",2019_12_16,A4
"41640,17","0,2594735484",2019_12_16,A4
"41700,16983","0,2611852132",2019_12_16,A4
"41760,16967","0,2617609157",2019_12_16,A4
"41820,16927","0,2610229067",2019_12_16,A4
"41880,16937","0,2616695453",2019_12_16,A4
"41940,16998","0,2624214611",2019_12_16,A4
"42000,17019","0,2617183107",2019_12_16,A4
"42060,16954","0,2623497236",2019_12_16,A4
"42120,17115","0,2620692682",2019_12_16,A4
"42180,17025","0,2609313191",2019_12_16,A4
"42240,17053","0,2620336248",2019_12_16,A4
"42300,17028","0,2615878577",2019_12_16,A4
"42360,17033","0,262820366",2019_12_16,A4
"42420,17102","0,2626476418",2019_12_16,A4
"42480,1703","0,261921269",2019_12_16,A4
"42540,17042","0,2614513947",2019_12_16,A4
"42600,17086","0,261199938",2019_12_16,A4
"42660,1716","0,2616980599",2019_12_16,A4
"42720,17238","0,2617842216",2019_12_16,A4
"42780,17227","0,2597799141",2019_12_16,A4
"42840,1726","0,2618411675",2019_12_16,A4
"42900,17382","0,2621358636",2019_12_16,A4
"42960,17446","0,2593878708",2019_12_16,A4
"43020,17499","0,2582945803",2019_12_16,A4
"43080,17512","0,2593627786",2019_12_16,A4
"43140,17515","0,260260974",2019_12_16,A4
"43200,17436","0,2595227312",2019_12_16,A4
"43260,17479","0,2599016858",2019_12_16,A4
"43320,17487","0,2612740795",2019_12_16,A4
"43380,17493","0,2604331138",2019_12_16,A4
"43440,1754","0,2618612513",2019_12_16,A4
"43500,17627","0,2619521377",2019_12_16,A4
"43560,17556","0,2615907292",2019_12_16,A4
"43620,17701","0,2613316932",2019_12_16,A4
"43680,17657","0,2589559437",2019_12_16,A4
"43740,17625","0,260047932",2019_12_16,A4
"43800,1765","0,2605198932",2019_12_16,A4
"43860,1771","0,2598790143",2019_12_16,A4
"43920,17727","0,2609139566",2019_12_16,A4
"43980,17717","0,2609873134",2019_12_16,A4
"44040,17649","0,2616176412",2019_12_16,A4
"44100,17648","0,2601920079",2019_12_16,A4
"44160,17632","0,2614288567",2019_12_16,A4
"44220,17691","0,2620054441",2019_12_16,A4
"44280,17632","0,26073579",2019_12_16,A4
"44340,17632","0,2609042569",2019_12_16,A4
"44400,17635","0,2599465947",2019_12_16,A4
"44460,17641","0,26208421",2019_12_16,A4
"44520,17762","0,2599597168",2019_12_16,A4
"44580,17757","0,259547356",2019_12_16,A4
"44640,17871","0,2598940396",2019_12_16,A4
"44700,17862","0,2596308465",2019_12_16,A4
"44760,17838","0,260322394",2019_12_16,A4
"44820,17821","0,2611936274",2019_12_16,A4
"44880,18008","0,2592617084",2019_12_16,A4
"44940,17978","0,2596185592",2019_12_16,A4
"45000,17967","0,2600014037",2019_12_16,A4
"45060,17954","0,2602177512",2019_12_16,A4
"45120,17936","0,2592016239",2019_12_16,A4
"45180,17962","0,259371126",2019_12_16,A4
"45240,17934","0,2609943085",2019_12_16,A4
"45300,17927","0,2602918259",2019_12_16,A4
"45360,18088","0,2596739023",2019_12_16,A4
"45420,18226","0,2615260704",2019_12_16,A4
"45480,18232","0,2638196816",2019_12_16,A4
"45540,18128","0,2610322223",2019_12_16,A4
"45600,18183","0,2604007426",2019_12_16,A4
"45660,18175","0,2619904188",2019_12_16,A4
"45720,18129","0,2614126461",2019_12_16,A4
"45780,18194","0,2616438019",2019_12_16,A4
"45840,18156","0,2614108097",2019_12_16,A4
"45900,18207","0,2618016009",2019_12_16,A4
"45960,18175","0,260681148",2019_12_16,A4
"46020,18127","0,2603349151",2019_12_16,A4
"46080,18133","0,2604423961",2019_12_16,A4
"46140,18208","0,2599404343",2019_12_16,A4
"46200,1819","0,2625908796",2019_12_16,A4
"46260,18224","0,2613176862",2019_12_16,A4
"46320,18311","0,2614007093",2019_12_16,A4
"46380,18239","0,2626266231",2019_12_16,A4
"46440,18231","0,2622209903",2019_12_16,A4
"46500,1841","0,2630119719",2019_12_16,A4
"46560,18441","0,2615435498",2019_12_16,A4
"46620,18458","0,2616582095",2019_12_16,A4
"46680,18453","0,2617833535",2019_12_16,A4
"46740,18564","0,264314715",2019_12_16,A4
"46800,18561","0,2634058516",2019_12_16,A4
"46860,18573","0,2615653699",2019_12_16,A4
"46920,18539","0,2630719896",2019_12_16,A4
"46980,18578","0,2609326714",2019_12_16,A4
"47040,18577","0,2575944182",2019_12_16,A4
"47100,18598","0,2575208444",2019_12_16,A4
"47160,18601","0,2612145459",2019_12_16,A4
"47220,18635","0,2616295446",2019_12_16,A4
"47280,18677","0,2602800895",2019_12_16,A4
"47340,18693","0,2608985807",2019_12_16,A4
"47400,18696","0,2598162753",2019_12_16,A4
"47460,18703","0,2609840913",2019_12_16,A4
"47520,18645","0,2612610409",2019_12_16,A4
"47580,187","0,2622072505",2019_12_16,A4
"47640,18722","0,2608831547",2019_12_16,A4
"47700,18709","0,2623799746",2019_12_16,A4
"47760,18691","0,2625333995",2019_12_16,A4
"47820,18651","0,2617953737",2019_12_16,A4
"47880,1864","0,2620648608",2019_12_16,A4
"47940,18706","0,2616110968",2019_12_16,A4
"48000,18708","0,2625558206",2019_12_16,A4
"48060,18689","0,262012339",2019_12_16,A4
"48120,18735","0,2613016927",2019_12_16,A4
"48180,18699","0,2620935758",2019_12_16,A4
"48240,18644","0,260486704",2019_12_16,A4
"48300,18643","0,2607787623",2019_12_16,A4
"48360,1864","0,2609397166",2019_12_16,A4
"48420,18668","0,2605286079",2019_12_16,A4
"48480,18657","0,2607499638",2019_12_16,A4
"48540,1868","0,2610638422",2019_12_16,A4
"48600,18652","0,2617655736",2019_12_16,A4
"48660,18814","0,2607380271",2019_12_16,A4
"48720,18897","0,2617653733",2019_12_16,A4
"48780,18845","0,2605512794",2019_12_16,A4
"48840,18938","0,2614082387",2019_12_16,A4
"48900,1886","0,2616320822",2019_12_16,A4
"48960,18938","0,2626924339",2019_12_16,A4
"49020,18914","0,2605808625",2019_12_16,A4
"49080,18906","0,2603071517",2019_12_16,A4
"49140,18844","0,2595831495",2019_12_16,A4
"49200,18991","0,2602818758",2019_12_16,A4
"49260,19089","0,2604546667",2019_12_16,A4
"49320,19104","0,2596195108",2019_12_16,A4
"49380,19039","0,2589588987",2019_12_16,A4
"49440,19045","0,2594348833",2019_12_16,A4
"49500,19197","0,2597374259",2019_12_16,A4
"49560,1918","0,2595892932",2019_12_16,A4
"49620,19128","0,2602386864",2019_12_16,A4
"49680,19155","0,2598462926",2019_12_16,A4
"49740,19202","0,2602886205",2019_12_16,A4
"49800,19149","0,2611364979",2019_12_16,A4
"49860,19187","0,2610359286",2019_12_16,A4
"49920,19136","0,2610729743",2019_12_16,A4
"49980,19252","0,2599137394",2019_12_16,A4
"50040,19312","0,2612983704",2019_12_16,A4
"50100,19361","0,2623747491",2019_12_16,A4
"50160,1934","0,259751316",2019_12_16,A4
"50220,19473","0,2589935403",2019_12_16,A4
"50280,19601","0,2601757472",2019_12_16,A4
"50340,19622","0,2599878475",2019_12_16,A4
"50400,19532","0,2601766988",2019_12_16,A4
"50460,19604","0,2606127328",2019_12_16,A4
"50520,19585","0,2588354241",2019_12_16,A4
"50580,19591","0,2585620305",2019_12_16,A4
"50640,19596","0,2599189649",2019_12_16,A4
"50700,19626","0,2601082168",2019_12_16,A4
"50760,19536","0,2581367479",2019_12_16,A4
"50820,19591","0,2600711043",2019_12_16,A4
"50880,19609","0,2596562893",2019_12_16,A4
"50940,19572","0,2571933263",2019_12_16,A4
"51000,19565","0,2581518734",2019_12_16,A4
"51060,19534","0,2590350769",2019_12_16,A4
"51120,19641","0,2591252286",2019_12_16,A4
"51180,19664","0,2598007492",2019_12_16,A4
"51240,19746","0,2606417817",2019_12_16,A4
"51300,19737","0,2575606447",2019_12_16,A4
"51360,19726","0,2588690474",2019_12_16,A4
"51420,19911","0,2603372524",2019_12_16,A4
"51480,19895","0,2576936687",2019_12_16,A4
"51540,19842","0,2598278448",2019_12_16,A4
"51600,19892","0,2592362823",2019_12_16,A4
"51660,19921","0,2575333822",2019_12_16,A4
"51720,19937","0,2586037675",2019_12_16,A4
"51780,19991","0,2597622177",2019_12_16,A4
"51840,20025","0,2603642144",2019_12_16,A4
"51900,19968","0,2591424576",2019_12_16,A4
"51960,20113","0,2589482975",2019_12_16,A4
"52020,20033","0,2581277661",2019_12_16,A4
"52080,20103","0,2595685082",2019_12_16,A4
"52140,20107","0,2603053654",2019_12_16,A4
"52200,20152","0,2589388816",2019_12_16,A4
"52260,20211","0,2604544831",2019_12_16,A4
"52320,20184","0,2603943151",2019_12_16,A4
"52380,20293","0,26225847",2019_12_16,A4
"52440,20291","0,2624205429",2019_12_16,A4
"52500,20246","0,2601795202",2019_12_16,A4
"52560,20245","0,2609553596",2019_12_16,A4
"52620,20243","0,2605845353",2019_12_16,A4
"52680,20283","0,2602582527",2019_12_16,A4
"52740,20255","0,2596470404",2019_12_16,A4
"52800,20239","0,2610113205",2019_12_16,A4
"52860,20254","0,2603140967",2019_12_16,A4
"52920,20242","0,2586553042",2019_12_16,A4
